product_id,barcode,name,brand,category,unit,quantity
625623,3850112112095,"PELINKOVAC WINTER 0,7L BADEL",BADEL 1862 d.d.,PIĆA,L,0.70
626449,5000267024202,"JOHNNIE WALKER 0,7L BLACK LABEL NB",PPD CROATIA D.O.O.,PIĆA,L,0.70
627600,4000152003610,BRIUNI TERRANINO 1L,BRIUNI,PIĆA,L,1.00
628674,3850112111975,"KORLAT TERANINO 0,7L**",BADEL 1862 d.d.,PIĆA,L,0.70
628675,3850112122506,"KORLAT TRAVARICA BARIQUE 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
628717,3850158201302,ROYAL BRAND 1L,AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,1.00
628719,3850158300906,"ŠLJIVOVICA 0,5L MARASKA",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.50
628722,5010677013147,"BACARDI CARTA BLANCA 0,7L",BACARDI,PIĆA,L,0.70
628724,3850112111401,"ORAHOVAC BADEL 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
628725,3850112111425,"BOROVNICA BADEL 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
628728,3858892460658,"GIN GREAT HOUSE 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
628729,3858892460429,"TRAVARICA VINOPLOD 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
628730,3850112144126,"TROJKA VODKA 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
632450,3858894170142,"ŠLJIVOVICA 0,35L ZVEČEVO",ALCA ZAGREB D.O.O.,PIĆA,L,0.35
633609,5000267190525,"JOHNNIE WALKER BLONDE 0,7L",PPD CROATIA D.O.O.,PIĆA,L,0.70
633708,4067700018113,"JAGERMEISTER 0,5L",JAGERMEISTER,PIĆA,L,0.50
636227,4750142005741,"GIN&ROSE JOHAN FREITAG 0,5L LIM",DOLIUM D.O.O.,PIĆA,L,0.50
636449,5099873017623,"JACK DANIELS 0,7L APPLE",JACK DANIEL'S,PIĆA,L,0.70
636454,8000060100247,"VECCHIA ROMAGNA 0,7L",EUROLAB INTERNACIONAL GRUP D.O.O.,PIĆA,L,0.70
638668,4020467011698,"VODKA FJODOR 0,7L",DOMAK DISTRIBUCIJA D.O.O.,PIĆA,L,0.07
638669,4006714003050,"GIN DRY KINGS COURT 0,7L",DOMAK D.O.O.,PIĆA,L,0.07
639004,3850112112057,"KORLAT MEDICA 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
639974,080686000389,"JIM BEAM 40% 0,7L",STOCK D.O.O.,PIĆA,L,0.70
640350,4750142005758,"GIN&TONIC JOHAN FREITAG 0,5L LIM",DOLIUM D.O.O.,PIĆA,L,0.50
640505,080686000266,JIM BEAM 1L,STOCK D.O.O.,PIĆA,L,1.00
641549,5010852000436,"KING ROBERT II SCOTCH WHISKY 0,7L 40%",DOMAK DISTRIBUCIJA D.O.O.,PIĆA,L,0.70
642318,3858894171798,"BARUN 35% 0,7L",ALCA ZAGREB D.O.O.,PIĆA,L,0.70
642748,3850112111838,PELINKOVAC ANTIQUE 1L BADEL,BADEL 1862 d.d.,PIĆA,L,1.00
642749,3858892460900,"GIN GREAT HOUSE PINK 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
642758,3850112123114,"KORLAT VILJAMOVKA 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
642760,3850112122483,"KORLAT LOZA BARRIQUE 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
642990,3858892460719,"VODKA MOSKVA 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
643342,8594005026087,"STOCK COLA 0,25L",FIBIS D.O.O.,PIĆA,L,0.25
643345,8594005025561,"PELINOVA PELINKOVAC 0,7L",STOCK D.O.O.,PIĆA,L,0.70
644413,3857000002575,"OLD PILOT,S GIN 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
644414,3850112143075,"PELIN SPRITZ LEMON 0,25L",BADEL 1862 d.d.,PIĆA,L,0.25
644415,3850112143099,"PELIN SPRITZ ORANGE 0,25L",BADEL 1862 d.d.,PIĆA,L,0.25
645314,3147699105597,"TEQUILA BLANKO TISCAZ 0,7L",EKOS GREEN D.O.O.,PIĆA,L,0.70
645315,8586019221589,"RUM PROFESSORE 0,5L",ST.NICOLAUS,PIĆA,L,0.50
646683,4740098002895,"COCKTAIL LE COQ MARG.NEW 0,33L",DOLIUM D.O.O.,PIĆA,L,0.33
646707,4740098002918,"COCKTAIL LE COQ BLUE NEW 0,33L",DOLIUM D.O.O.,PIĆA,L,0.33
646708,4740098002871,"COCKTAIL LE COQ COSMOP.NEW 0,33L",DOLIUM D.O.O.,PIĆA,L,0.33
646709,4740098002956,"COCKTAIL LE COQ CUBA NEW 0,33L",DOLIUM D.O.O.,PIĆA,L,0.33
646710,4740098002833,"COCKTAIL LE COQ MOJIT.NEW 0,33L",DOLIUM D.O.O.,PIĆA,L,0.33
646711,4740098002857,"COCKTAIL LE COQ S.O.B.NEW 0,33L",DOLIUM D.O.O.,PIĆA,L,0.33
646714,3858894970100,"MADRE BADESSA ŠIZIKA ŠLJIVOVICA 0,7L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.70
646715,3858894970001,"MADRE BADESSA TRISKA VILJAMOVKA 0,7L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.70
646799,721733000739,"TEQUILA PATRON SILVER 0,7L**",PATRON ANEJO,PIĆA,L,0.70
647312,5056772300003,"CLAN CAMPBELL 0,7L",STOCK D.O.O.,PIĆA,L,0.70
647742,4009872047607,VODKA FOUR MONKEY S 1L**,VALENTIĆ d.o.o,PIĆA,L,1.00
647932,3850112145109,BADEL DOMAĆI 35% 1L,BADEL 1862 d.d.,PIĆA,L,1.00
647933,3850112145123,"BADEL DOMAĆI 35% 0,5L",BADEL 1862 d.d.,PIĆA,L,0.50
648661,3850112112538,"BADEL BAJADERA 0,7L+PRALINE BAJADERA**",BADEL 1862 d.d.,PIĆA,,0.00
648662,3850112112491,"BADEL ANTIQUE 0,7+PRALINE+ČAŠA",BADEL 1862 d.d.,PIĆA,,0.00
648663,3850112112453,"LIKER BAJADERA CREAM 0,7L BADEL",BADEL 1862 d.d.,PIĆA,,0.00
649856,3858894171835,"BARUN 35% 0,7L+2 ČAŠE",ALCA ZAGREB D.O.O.,PIĆA,,0.00
650971,5099873224892,"JACK DANIELS 0,7L GB S 2 ČAŠE**",VALENTIĆ d.o.o,PIĆA,,0.00
651584,3850158302108,"TRAVARICA 37,5% 1L",MARASKA,PIĆA,L,1.00
654049,4067700033543,"JAGERMEISTER ORANGE 0,7L",G3 SPIRITS DOO,PIĆA,L,0.70
654405,4000152003689,MAJSTORSKA TRAVARICA 1L,MAJSTORSKA TRAV,PIĆA,L,1.00
654450,4770047234091,"MIX KOKTEL MOJITO 0,33L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.33
654451,4770047234336,"MIX KOKTEL SEX ON BEACH 0,33L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.33
654452,4770047234107,"MIX KOKTEL KAMIKAZE 0,33L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.33
654739,3859894276056,"STOCK 84 0,7LX2 PROMO",FIBIS D.O.O.,PIĆA,L,1.40
655419,8586000131880,"VODKA NICOLAUS EXTRA FINE 38% 0,7L",ST.NICOLAUS,PIĆA,L,0.70
655420,8586019222395,"OLD TOWER PINK GIN 0,7L",ST.NICOLAUS,PIĆA,L,0.70
655421,8718868983053,24 ICE COCKTAILS MIX 5%ALK. 5/1,FIBIS D.O.O.,PIĆA,,0.00
655422,8721082201056,24 ICE COCKTAILS MIX 5% ALK.5/1,FIBIS D.O.O.,PIĆA,,0.00
655426,3850112112750,"BADEL TERANINO 16% 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
655428,3850112146014,"BARONE WHITE RUM 37,5% 1L",BADEL 1862 d.d.,PIĆA,L,1.00
656105,8000440627401,"LIMONCE APERITIVO 0,7L",FIBIS D.O.O.,PIĆA,L,0.70
656110,8005713352646,PALLINI LIMONCELLO 0.5L,BADEL 1862 d.d.,PIĆA,L,0.50
656374,3850158510305,"PELIN TONIC LIMENKA 0,33L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.33
656395,4062400181204,"SIERRA TEQUILA BLANCO 0,7L",FIBIS D.O.O.,PIĆA,L,0.70
656400,3850158202514,"COSMO SKINNY 0,25L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.25
656401,3850158202484,"EMPIRE SKINNY 0,25L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.25
689639,3858894170586,LIKER ORAH 25% 0.70L,ALCA ZAGREB D.O.O.,PIĆA,L,0.70
690195,3858894170821,LIKER BOROVNICA 21% 0.7L,ALCA ZAGREB D.O.O.,PIĆA,L,0.70
690509,3858894170883,KRUŠKOVAC 1L,ALCA ZAGREB D.O.O.,PIĆA,L,1.00
690929,3859889132992,STRAVA-TRAVARICA 1/1,DOMESTIC SPIRITS D.O.O.,PIĆA,L,1.00
699588,3858894171262,DOMAĆI BRENDI 1L,ALCA ZAGREB D.O.O.,PIĆA,L,1.00
699895,3858894171569,"LIKER VIŠNJA 0,7L 21%",ALCA ZAGREB D.O.O.,PIĆA,L,0.70
81144,3859888129900,KOMOVICA ŠIBENIK 1/1,BADEL 1862 d.d.,PIĆA,L,1.00
85057,4000152004570,"VODKA BLACKY ŠUM.VOĆE 0,7L",BLACKY,PIĆA,L,0.70
94983,8000440396383,STOCK 84 1/1,FIBIS D.O.O.,PIĆA,L,1.00
95669,8002345007203,VILJAMOVKA 0.7 STUDIO G3,WILLIAMS RONER,PIĆA,L,0.70
97425,8000440217220,STOCK 84 0.7L LIMENKA,FIBIS D.O.O.,PIĆA,L,0.70
02623,3850108078428,VINDI ISO SPORT LIM/GR 1/5,VINDI,PIĆA,L,0.20
04420,54492653,POWERADE ICE STORM 0.5L,POWERADE,PIĆA,L,0.50
150487,3850108071726,VINDI ISO SPORT LIM/GR 1.5L GAZ.,VINDI,PIĆA,L,1.50
23203,54492806,POWERADE CITRUS 0.5L,POWERADE,PIĆA,L,0.50
23252,3850108071665,VINDI ISO SP.LIM/GR 0.5L RČ GAZIRANI,VINDI,PIĆA,L,0.50
260023,3858884601830,"PROSPORT JAMNICA 0,75",PROSPORT,PIĆA,L,0.75
309060,3858884603957,PROSPORT IZOTONIK NARANČA 0.75L,PROSPORT,PIĆA,L,0.75
399261,90020766,"ISOTONIC 0,5 PET",RAUCH,PIĆA,L,0.50
511827,3858890871944,"PROSPORT SUPER FRUITS 0,75L",PROSPORT,PIĆA,L,0.75
578582,3850108078466,VINDI ISO SPORT LIMUN GREJP 1L,VINDI,PIĆA,L,1.00
605762,3850131005651,"HIDRA UP 0,5L PET",HIDRA,PIĆA,L,0.50
606796,9008700208451,"ISOTONIC GREJP 0,5L**",ATLANTIC TRADE d.o.o.,PIĆA,L,0.50
607182,3850108078473,"VINDI ISO SPORT NARANČA LIMUN 0,5L",VINDI,PIĆA,L,0.50
607805,3850108071849,"VINDI ISO SPORT NARANČA LIMUN 1,5L",VINDI,PIĆA,L,1.50
611069,8001160001151,"GATORADE LIMUN 0,5L",GATORADE,PIĆA,L,0.50
611100,8001160001144,"GATORADE NARANČA 0,5L",GATORADE,PIĆA,L,0.50
618891,3850108073164,"VINDI ISO SPORT LIMUN GREJP 0,5L",VINDI,PIĆA,L,0.20
618892,3850108073171,"VINDI ISO SPORT LIMUN GREJP 1,5L",VINDI,PIĆA,L,1.50
618893,3850108073188,"VINDI ISO SPORT AZZURRO 0,5L",VINDI,PIĆA,L,0.50
618894,3850108073195,"VINDI ISO SPORT AZZURRO 1,5L",VINDI,PIĆA,L,1.50
618895,3850108078480,"VINDI ISO MANDARINA YUZU 0,5L",VINDI,PIĆA,L,0.50
618896,3850108078411,"VINDI ISO AZZURRO GAZIRANI 1,5L",VINDI,PIĆA,L,1.50
618897,3850108078404,"VINDI ISO SPORT AZZURRO GAZIRANI 0,5L",VINDI,PIĆA,L,0.50
627870,3850131005910,"HIDRA UP 0,33L LIM",HIDRA,PIĆA,L,0.33
643620,5449000320988,POWERADE GOLDEN MANGO 500mL PET,POWERADE,PIĆA,L,0.50
