product_id,barcode,name,brand,category,unit,quantity
247213,8711295106293,ODČEPLJIVAČ ODVODA Y64821100,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
066567,3858890520248,ODSTRANJIVAČ KOŠTICA,ABACO D.O.O.,Proizvodi za kućanstvo,kom,1
037679,8710439174419,ODSTRANJIVAČ PLIJESNI 500 ml BISON,ORBICO D.O.O.,Proizvodi za kućanstvo,kom,",5"
032458,8718158236173,ODVIJAČ 4 U 1  16 cm art.CY8000270,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
105766,8719202984859,ODVLAŽIVAČ  ZRAKA 1800ml S 2 REFILA 400g art.760000130,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
103820,8719202391664,OGLEDALO 70x65mm art.CP8224780,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
088444,3858886774020,OGRLICA KOŽNA,700 PRODUKT D.O.O.,Proizvodi za kućanstvo,kom,1
088410,3858886774013,"OGRLICA KOŽNA 1,5*40",700 PRODUKT D.O.O.,Proizvodi za kućanstvo,kom,1
088411,3858886774037,OGRLICA KOŽNA 2*45,700 PRODUKT D.O.O.,Proizvodi za kućanstvo,kom,1
090255,3858886774044,"OGRLICA KOŽNA 2,5X50 CM",700 PRODUKT D.O.O.,Proizvodi za kućanstvo,kom,1
088412,3858886774051,"OGRLICA KOŽNA 2,5*55",700 PRODUKT D.O.O.,Proizvodi za kućanstvo,kom,1
096636,6961212115972,OGRLICA ZA MAČKE S MARAMOM 1CM*30CM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096634,6961212115965,"OGRLICA ZA MAČKE 1,5CM*40CM",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
095853,6961212108295,OGRLICA ZA MAČKE 29CM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
089630,8622222003717,OGRLICA ZA MAČKE 30CM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096654,6961212115804,"OGRLICA ZA PSE 1,5CM*48CM",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096655,6961212115811,OGRLICA ZA PSE 2CM*49CM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096656,6961212115828,"OGRLICA ZA PSE 2,5CM*54CM",ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
096657,6961212115835,OGRLICA ZA PSE 3CM*57CM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
