store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
31038,251804,2.99,14.95,,3.49,2.99
31038,094995,3.98,18.09,,3.98,
31038,058035,5.59,12.70,,5.59,
31038,256300,3.69,18.45,,3.69,
31038,151970,3.19,10.63,,2.99,
31038,058444,3.89,19.45,,3.79,
31038,047779,4.99,24.95,,4.99,
31038,036888,3.59,17.95,,3.59,
31038,069790,4.09,16.36,,4.09,
31038,159462,4.99,24.95,,4.99,
31038,055912,5.09,25.45,,5.19,
31038,062839,5.09,25.45,,5.19,
31038,062141,4.29,17.16,,4.29,
31038,062142,2.99,11.96,,4.29,
31038,107764,2.79,17.44,,3.49,
31038,009697,3.19,10.63,,2.99,
31038,045861,1.99,9.95,,2.99,1.99
31038,223013,5.09,20.36,,4.79,
31038,089898,5.59,27.95,,5.59,
31038,062139,2.99,11.96,,4.29,
31038,158424,5.09,25.45,,4.79,
31038,033953,6.19,123.80,,6.19,
31038,260139,5.49,109.80,,5.19,
31038,045578,5.99,119.80,,5.99,
31038,204665,3.59,71.80,,3.59,
31038,101787,6.19,123.80,,6.19,
31038,033944,3.69,73.80,,3.69,
31038,251350,6.19,123.80,,6.19,
31038,251348,6.19,123.80,,6.19,
31038,042388,5.39,21.56,,5.29,
31038,097249,1.99,6.03,,1.99,
31038,171543,3.99,13.30,,3.99,
31038,072430,1.59,15.90,,1.59,
31038,073213,0.74,0.74,,0.74,
31038,002942,1.29,14.33,,1.29,
31038,069953,1.29,14.33,,1.29,
31038,062157,1.29,14.33,,1.29,
31038,254768,1.59,15.90,,1.59,
31038,069952,1.59,15.90,,1.59,
31038,019634,1.29,14.33,,1.29,
31038,072066,2.52,2.52,,2.52,
31038,072067,2.52,2.52,,2.52,
31038,156306,3.99,13.30,,3.99,
31038,087344,3.71,14.84,,3.71,
31038,090458,5.19,6.92,,5.19,
31038,105769,1.69,3.38,,1.69,
31038,088421,2.39,5.98,,2.39,
31038,157683,3.99,13.30,,3.99,
31038,160165,3.99,13.30,,3.99,
31038,107342,2.99,5.98,,2.99,
31038,255121,1.58,17.56,,1.58,
31038,255123,1.58,17.56,,1.58,
31038,107747,0.45,4.50,,0.60,
31038,073442,0.49,6.13,,0.99,0.49
31038,105225,0.49,6.13,,0.99,0.49
31038,105224,0.49,6.13,,0.99,0.49
31038,107746,0.45,4.50,,0.60,
31038,107748,0.45,4.50,,0.60,
31038,068285,0.49,6.13,,0.99,0.49
31038,068286,0.49,6.13,,0.99,0.49
31038,062587,1.19,14.88,,0.64,
31038,062590,1.19,14.88,,0.64,
31038,062591,1.19,14.88,,0.64,
31038,105770,2.00,2.00,,2.89,2.00
31038,247522,3.09,3.09,,3.09,
31038,108280,22.49,112.45,,22.49,
31038,108279,22.49,112.45,,22.49,
31038,174085,6.89,27.56,,6.89,
31038,046708,6.89,27.56,,6.89,
31038,094953,5.84,29.20,,5.84,
31038,062184,5.99,39.93,,5.99,
31038,045579,6.49,162.25,,6.49,
31038,036836,6.49,162.25,,6.49,
31038,101648,5.49,109.80,,5.49,
31038,101650,5.49,109.80,,5.49,
31038,101649,5.49,109.80,,5.49,
31038,072991,3.49,3.49,,3.49,
31038,032266,6.79,18.86,,6.79,
31038,032260,6.79,18.86,,6.79,
31038,045848,2.99,7.48,,5.79,
31038,259337,2.99,11.96,,3.49,2.99
31038,180134,2.99,11.96,,3.49,2.99
31038,050541,1.33,1.33,,1.33,
31038,050542,1.33,1.33,,1.33,
31038,257638,4.09,16.36,,4.09,
31038,091765,9.19,18.38,,9.19,
31038,068828,4.09,27.27,,4.09,
31038,094987,6.63,16.58,,6.63,
31038,094988,6.79,16.98,,6.79,
31038,167664,2.39,2.39,,2.99,2.39
31038,157979,2.39,2.39,,2.99,2.39
31038,103042,3.98,11.06,,3.98,
31038,102914,6.69,16.73,,6.37,
31038,050543,1.33,1.33,,1.33,
31038,036252,3.19,10.63,,2.39,
31038,194973,4.39,5.85,,4.09,
31038,036253,3.19,10.63,,2.89,
31038,167883,4.39,5.85,,4.09,
31038,102877,4.69,18.76,,4.69,
31038,099250,6.69,16.73,,6.69,
31038,099193,4.09,13.63,,4.09,
31038,249850,3.09,12.36,,3.09,
31038,053027,5.19,12.98,,5.19,
31038,150892,3.59,14.36,,3.59,
31038,244933,3.99,9.98,,4.99,
31038,156429,3.59,14.36,,3.59,
31038,207642,3.59,14.36,,3.59,
31038,198113,2.99,7.48,,4.29,
31038,198112,2.99,7.48,,4.29,
31038,198110,2.99,7.48,,4.29,
31038,049950,7.49,37.45,,7.49,
31038,049949,7.49,37.45,,7.49,
31038,218185,3.09,12.36,,3.09,
31038,047781,4.99,19.96,,4.99,
31038,058027,5.59,12.70,,5.59,
31038,032263,4.99,19.96,,4.99,
31038,022207,4.29,12.26,,4.29,
31038,062158,1.99,7.96,,2.99,1.99
31038,163980,7.49,18.73,,7.49,
31038,032256,4.99,19.96,,4.99,
31038,022208,4.29,12.26,,4.29,
31038,039975,5.09,20.36,,4.79,
31038,157232,4.99,19.96,,4.99,
31038,058024,5.59,12.70,,5.59,
31038,058026,5.59,12.70,,5.59,
31038,103866,5.49,5.78,,4.99,
31038,062187,6.39,25.56,,6.39,
31038,189334,4.99,19.96,,4.99,
31038,055913,5.09,20.36,,5.19,
31038,223010,5.09,20.36,,4.79,
31038,032066,5.09,20.36,,4.79,
31038,058029,5.59,12.70,,5.59,
31038,062838,5.09,20.36,,5.19,
31038,103867,5.49,5.78,,4.99,
31038,102110,5.49,5.78,,5.19,
31038,064231,5.99,23.96,,5.99,
31038,105469,4.99,19.96,,4.99,
31038,055757,5.59,13.98,,5.59,
31038,022211,4.29,12.26,,4.29,
31038,231941,4.99,19.96,,4.99,
31038,022213,4.29,12.26,,4.29,
31038,058025,5.59,12.70,,5.59,
31038,256293,3.49,13.96,,4.39,
31038,064232,5.99,23.96,,5.99,
31038,103865,5.49,5.78,,4.99,
31038,032059,3.89,15.56,,3.79,
31038,057231,1.99,7.96,,2.99,1.99
31038,060927,5.59,13.98,,5.59,
31038,255649,5.59,13.98,,5.59,
31038,153416,5.09,20.36,,4.79,
31038,022206,4.29,12.26,,4.29,
31038,097660,0.40,1.33,,0.40,
