store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
P120,4402111,4.27,4.27,,4.27,
P120,4402154,2.87,2.87,,2.87,
P120,4402545,3.14,3.14,,2.56,
P120,4402723,8.56,19.02,,8.56,
P120,4402898,4.27,33.78,,4.03,
P120,4403304,1.79,7.16,,1.79,
P120,4403339,3.79,12.47,,5.08,
P120,4403401,5.16,5.73,,5.16,
P120,4403428,11.08,13.85,,11.08,
P120,4403959,1.94,10.78,,1.94,
P120,4403975,5.68,9.16,,5.68,
P120,4404173,2.29,6.74,,3.29,2.29
P120,4404394,1.05,10.50,,1.05,
P120,4404890,5.33,11.84,,5.33,
P120,4404904,5.16,25.80,,5.16,
P120,4405722,1.79,3.98,,1.79,
P120,4405960,2.42,2.42,,2.42,
P120,4406095,2.29,2.29,,2.10,
P120,4406109,2.29,2.29,,2.10,
P120,4406125,2.29,3.27,,2.29,
P120,4406133,2.02,4.04,,2.02,
P120,4406141,1.89,3.78,,1.89,
P120,4406249,2.14,21.40,,2.14,
P120,4406400,1.24,8.27,,1.24,
P120,4406460,2.14,21.40,,2.14,
P120,4407016,1.78,27.81,,1.78,
P120,4407156,10.29,10.29,,10.29,
P120,4407202,2.95,29.50,,2.95,
P120,4407229,2.03,20.30,,2.03,
P120,4407296,2.24,2.24,,2.24,
P120,4407385,2.82,2.82,,2.82,
P120,4407881,1.77,29.50,,1.77,
P120,4408020,2.41,4.82,,2.41,
P120,4408039,1.62,4.05,,1.62,
P120,4408047,2.06,21.68,,2.06,
P120,4408055,2.06,21.68,,2.06,
P120,4408063,1.55,110.71,,1.55,
P120,4408128,2.96,21.14,,2.96,
P120,4408136,1.76,8.80,,1.76,
P120,4408144,1.76,8.80,,1.76,
P120,4408390,3.11,8.18,,3.11,
P120,4408624,7.00,17.50,,6.28,
P120,4409035,1.39,0.93,,1.39,
P120,4409469,1.49,14.90,,1.49,
P120,4409493,1.29,16.13,,1.29,
P120,4409540,1.38,17.25,,1.38,
P120,4409566,1.38,13.80,,1.38,
P120,4409574,1.99,19.90,,1.99,
P120,4409620,1.63,21.73,,1.63,
P120,4409809,1.88,15.04,,1.88,
P120,4409868,1.96,1.96,,1.96,
P120,4410025,1.03,15.85,,1.03,
P120,4410033,1.03,15.85,,1.03,
P120,4410041,3.50,13.46,,3.50,
P120,4410050,3.50,13.46,,3.50,
P120,4410114,11.34,5.67,,11.34,
P120,4410122,11.34,5.67,,11.34,
P120,4410289,1.29,1.29,,1.29,
P120,4410300,2.44,2.44,,2.44,
P120,4410440,11.38,11.38,,11.38,
P120,4410521,26.49,5.43,,26.49,
P120,4410602,11.11,11.11,,10.01,
P120,4410610,4.64,5.80,,4.64,
P120,4410629,3.90,9.75,,3.90,
P120,4410653,1.65,23.57,,1.65,
P120,4410688,0.56,7.47,,0.56,
P120,4410696,0.55,7.33,,0.55,
P120,4410718,2.49,6.64,,2.49,
P120,4410726,2.49,6.64,,2.49,
P120,4410742,0.51,19.62,,0.51,
P120,4410750,0.51,19.62,,0.51,
P120,4410920,2.99,2.99,,2.99,
P120,4410947,1.33,8.31,,1.33,
P120,4410955,0.51,19.62,,0.51,
P120,4410998,3.10,25.83,,3.10,
P120,4411005,2.76,16.24,,2.76,
P120,4411188,1.87,3.74,1.87,1.87,
P120,4411269,1.38,4.18,,1.38,
P120,4411277,0.64,3.20,,0.64,
P120,4411285,1.11,2.22,,1.11,
P120,4411293,1.69,1.13,1.64,1.64,
P120,4411447,0.99,6.60,,1.24,0.99
P120,4411455,0.99,6.60,,1.24,0.99
P120,4412478,1.19,2.98,1.99,1.99,1.19
P120,4412621,2.31,9.24,,2.31,
P120,4412630,7.51,7.51,,7.51,
